75049,Cardiovascular Surgery at Okryu Children's Hospital,Pyongyang** December 18 (KCNA) -- Medical workers of the cardiovascular surgery at the Okryu Children's Hospital in Pyongyang make sustained efforts to breaking through the world advanced level in the field of pediatric heart surgery.  Ri Chol Jin** chief surgeon** has presented new advanced operation methods and trained competent surgeons.,KCNA,12/19/2019
75050,Press Review,Pyongyang** December 19 (KCNA) -- Following are major news items and articles in newspapers of the DPRK on Thursday:Supreme Leader ''Kim Jong Un sent a congratulatory message to the emir of the State of Qatar.  ''Kim Jong Un received a gift from the visiting delegation of the Laos-Korea Friendship Association. Successes were made in different sectors of the national economy. Youth and students from across the country making a study tour of the revolutionary battle sites in the area of Mt Paektu toured the Soyonjibong and Mudubong secret camps. Women of foreign embassies and missions of international organizations here visited ''Kim Il Sung University. Rodong SinmunAn article says that the miserable situation of women's rights in capitalist society is the inevitable outcome of its anti-popular system. Minju JosonA vice-president of the Presidium of the DPRK Supreme People's Assembly met a delegation of the Laos-Korea Friendship Association. An article deals with the anti-U. S. ** anti-Japanese and anti-conservative struggle getting stronger among people of different strata in south Korea as regards a lapse of three years since the candlelight demonstration was staged.,KCNA,12/19/2019
75030,People Mourn Chairman Kim Jong Il, All the people across the country mourned Chairman Kim Jong Il in humblest reverence on Tuesday the 8th anniversary of his demise. On the occasion of the greatest national memorial day people and service personnel visited the Kumsusan Palace of the Sun the sacred temple of Juche where President Kim Il Sung and Chairman Kim Jong Il lie in state to pay homage to them. An endless stream of people with floral baskets bouquets and flowers visited the statues of Kim Il Sung and Kim Jong Il on Mansu Hill and their statues and mosaics of their smiling images across the country. Remembrance concerts were given by artistes in South Phyongan Province North Phyongan Province South Hwanghae Province Jagang Province Kaesong City etc. and the musical epic ^Journey of Great Devotion^ was given at the Hamhung Grand Theatre. Officials and members of the Kangwon provincial committee of the women's union held a remembrance concert and the working people and trade union members of North Hwanghae Province a presentation on the great virtue of the great leaders. Oath-taking meetings were held by working people's organizations in different parts of the country.,Rodong Sinmun,12/18/2019
75031,Concert Observes Demise Anniversary of Chairman Kim Jong Il,A concert was given by the National Symphony Orchestra at the Moranbong Theatre on Tuesday the 8th anniversary of the demise of Chairman Kim Jong Il. Among the audience were Choe Ryong Hae member of the Presidium of the Political Bureau of the Central Committee of the Workers' Party of Korea (WPK) first vice-chairman of the State Affairs Commission (SAC) of the DPRK and president of the Presidium of the Supreme People's Assembly of the DPRK and Pak Pong Ju member of the Presidium of the Political Bureau of the WPK Central Committee vice-chairman of the SAC of the DPRK and vice-chairman of the WPK Central Committee. Kim Jae Ryong member of the Political Bureau of the WPK Central Committee member of the SAC of the DPRK and premier of the DPRK Cabinet and other senior Party and state officials officials of ministries national institutions and armed forces organs watched the concert. The piano concerto ^Ode to Comrade Kim Jong Il^ led the audience to the solemn world of recollection. The performers represented with grand and deep emotion the revolutionary feats of Kim Jong Il who made ceaseless high-intensity forced march for the country and the people by go-to-the-people train all his life and the thoughts and feelings of all the people to hold him in high esteem as the eternal leader of the Korean revolution for all ages. The symphonic suite ^O Korea I Will Add Glory to Thee^ the immortal classic masterpiece reminded the audience of the noble revolutionary career of Kim Jong Il who devoted his all to carrying forward and accomplishing the revolutionary cause of Juche and achieving the prosperity of socialist Korea under the uplifted banner of Songun true to the intention of President Kim Il Sung. The orchestral music ^Forever with the Leader and the Party^ resounded solemnly in the theatre representing the invariable faith of all the people to always follow the Central Committee of the Workers' Party of Korea with single mind.    ,Rodong Sinmun,12/18/2019
75032,Youth League Delegation Returns Home,A delegation of the Kimilsungist-Kimjongilist Youth League headed by Kim Song Il vice-chairman of its Central Committee came back home on Tuesday after attending the 20th Congress of the World Federation of Democratic Youth held in Cyprus and visiting Venezuela.,Rodong Sinmun,12/18/2019
75033,DPRK Government Economic Delegation Returns Home,The DPRK government economic delegation headed by Kim Yong Jae minister of External Economic Relations returned home on Tuesday after attending the 11th meeting of the DPRK-Syria Joint Economic Committee held in Syria.,Rodong Sinmun,12/18/2019
75034,Youth and Students Tour Samjiyon Revolutionary Battle Site,  Youth and students from across the country making a study tour of the revolutionary battle sites in the area of Mt Paektu toured the revolutionary battle site in Samjiyon on Tuesday. They visited the Samjiyon Grand Monument and laid a floral basket and bouquets and made a bow before the statue of President Kim Il Sung. They looked round the torch tower the groups of subsidiary theme sculptures and other places.    ,Rodong Sinmun,12/18/2019
75035,Floral Tribute to Statues of President Kim Il Sung and Chairman Kim Jong Il,A delegation of the Laos-Korea Friendship Association led by Chairman Pan Noymany Tuesday visited the statues of President Kim Il Sung and Chairman Kim Jong Il on Mansu Hill in commemoration of the 8th anniversary of the demise of Kim Jong Il. Members of the delegation laid a floral basket before the statues of the great leaders and paid tribute to them. That day a floral basket sent by the chairman of Dandong Liaoning Yuanzhou Business Group Co. Ltd. of China was laid before the statues.,Rodong Sinmun,12/18/2019
75036,Documentary Film about Exploits of Supreme Leader Kim Jong Un Screened,The Korean documentary film ^To Hold the Fatherly General in High Esteem Forever^ was screened at the People's Palace of Culture on Tuesday the 8th anniversary of the demise of Chairman Kim Jong Il. Among the audience were Choe Ryong Hae member of the Presidium of the Political Bureau of the Central Committee of the Workers' Party of Korea (WPK) first vice-chairman of the State Affairs Commission (SAC) of the DPRK and president of the Presidium of the Supreme People's Assembly (SPA) and Pak Pong Ju member of the Presidium of the Political Bureau of the C. C. WPK vice-chairman of the SAC of the DPRK and vice-chairman of the C. C. WPK. The film was also watched by Kim Jae Ryong member of the Political Bureau of the C. C. WPK member of the SAC of the DPRK and premier of the DPRK Cabinet and other senior officials of the Party and the government officials of ministries and national institutions and armed forces organs and officials of institutions and enterprises in Pyongyang. The film deals with the historic facts that Supreme Leader Kim Jong Un devoted his all to the work for adding eternal luster to the revolutionary career and exploits of Kim Jong Il who carried out the patriotic cause of lasting significance for the country and people. It shows with impressive scenes the guidance of Kim Jong Un who made all the people emerge from the sea of sorrow though he had the greatest pain in the days of tears when the nation suffered a great loss and opened a new chapter in accomplishing the cause of immortalizing the great leaders.,Rodong Sinmun,12/18/2019
75037,Overseas Koreans Pay Tribute to President Kim Il Sung and Chairman Kim Jong Il,The group of Koreans in Japan for expressing thanks to the homeland led by Kim Won Hwan advisor to the Central Measure Committee for National Education of the General Association of Korean Residents in Japan and other overseas Koreans staying in the homeland visited the Kumsusan Palace of the Sun on Tuesday the 8th anniversary of the demise of Chairman Kim Jong Il. They paid high tribute to the statues of President Kim Il Sung and Chairman Kim Jong Il. At the hall where Kim Jong Il lies in state they paid homage to him. They made rounds of the hall where orders Kim Jong Il received are on display and the halls which house a car electric car boat and train coach he used during field guidance and foreign tour till the last moments of his life. On the same day the chief of the Pyongyang mission of the Anti-Imperialist National Democratic Front and members of the mission visited the palace to pay tribute to Kim Jong Il.,Rodong Sinmun,12/18/2019
75038,Officials Visit Kumsusan Palace of Sun,  Officials of the Party and the government ministries national institutions and armed forces organs visited the Kumsusan Palace of the Sun on Tuesday the 8th anniversary of the demise of Chairman Kim Jong Il. Seen before the statues of President Kim Il Sung and Chairman Kim Jong Il was a floral basket in the august name of Supreme Leader of the Workers' Party of Korea state and armed forces Kim Jong Un. Laid before the statues was a floral basket in the joint name of the Central Committee of the Workers' Party of Korea the Central Military Commission of the WPK and the State Affairs Commission of the DPRK. Placed before the statues was a floral basket in the joint name of the Presidium of the Supreme People's Assembly of the DPRK and the Cabinet of the DPRK. The visitors paid respect to the statues of Kim Il Sung and Kim Jong Il. At the hall where Kim Jong Il lies in state they bowed to him in humble reverence.   ,Rodong Sinmun,12/18/2019
75039,Visits Paid to Statues of President Kim Il Sung and Chairman Kim Jong Il,Working people service persons youth and students across the country visited the statues of President Kim Il Sung and Chairman Kim Jong Il and mosaics of their smiling images in different parts of the country to pay floral tribute to them on the occasion of the 8th anniversary of the demise of Kim Jong Il. Seen at the statues of Kim Il Sung and Kim Jong Il on Mansu Hill was a floral basket sent by Kim Jong Un supreme leader of the Workers' Party of Korea the state and the armed forces of the DPRK. Placed before the statues were floral baskets in the names of the Party government armed forces organs public organizations ministries national institutions units of the Korean People's Army (KPA) and the Korean People's Internal Security Forces (KPISF) and institutions industrial establishments and schools at all levels in Pyongyang. A floral basket in the name of the Pyongyang Mission of the Anti-Imperialist National Democratic Front was laid there. The masses paid tribute to the statues. Placed at the statues of Kim Il Sung and Kim Jong Il and mosaics of their smiling images in various places of Pyongyang including Kim Il Sung University the Ministry of the People's Armed Forces the Ministry of People's Security and the Mansudae Art Studio were floral baskets in the names of institutions enterprises and units of the KPA and the KPISF. Working people service persons youth and students across the country visited the statues of the President and the Chairman and mosaics of their smiling images in their residential areas to pay tribute to them.,Rodong Sinmun,12/18/2019
75040,Many Gifts to Chairman Kim Jong Il from Koreans,Chairman Kim Jong Il received more than 39 000 gifts from Korean people overseas compatriots and south Koreans in token of their admiration for and trust in him and ardent desire and sincerity to hold him in high esteem forever. Hwang Sun Hui an anti-Japanese revolutionary fighter presented a double-faced embroidery piece ^Kimjongilia^ to Chairman Kim Jong Il in reverence for him on the occasion of his birthday in February Juche 78 (1989). Ri Jong San and Pak Song Chol anti-Japanese revolutionary fighters presented a silver jeweled handicraft depicting the Chairman's birthplace in the Paektusan Secret Camp and a gem stone handicraft ^The Sun in February^ in reflection of their conscience and obligation to glorify their careers as his faithful soldiers. The family of Kim Chaek adapted a photo of young Chairman it had stored as its treasure for decades to a Korean painting and presented it to the Chairman. The gifts presented by Jo Tong Uk Kim Ok Sun Jon Mun Jin and other anti-Japanese revolutionary fighters and their families vividly reflect their loyalty. Gifts presented by people in various parts of the country also reflect their boundless reverence for the Chairman. In the 1970s officials and employees of the then Mining Commission presented silver handicraft ^Jiwon^ to the Chairman. A large-sized lacquered vase presented by the Mansudae Art Troupe reflects the admiration and reverence of its creators and artistes for the Chairman. Hundreds of gifts were presented to the Chairman by Korean people in 1992 alone. The double-faced Korean painting ^The Greatest Commander^ presented by the family of Ho Dam represents the great personality of the Chairman who was born as the son of Mt Paektu. The officials of the Education Commission presented an embroidery folding-screen depicting his birthplace in the Paektusan Secret Camp to him. Among the gifts are those giving an artistic and formative depiction of the immortal flower Kimjongilia and ten long-living animals and things presented by the officials of the then Ministry of Public Security. The then Pyongyang Experimental Apparatus Factory collected 20 odd natural jewels and hundreds of pearls to make a jewel painting showing the poem autographed by President Kim Il Sung for the Chairman. The officials and employees of the Korean Revolution Museum presented to the Chairman a mother-of-pearl work depicting a tiger on Mt Paektu. On the occasion of his 60th birth anniversary the North Hamgyong Provincial Committee of the Workers' Party of Korea and the North Hamgyong Provincial People's Committee presented him with a metal handicraft ^Invincible Sword^ and the people in Riwon County of South Hamgyong Province offered to him mannyonhwa ^Century of Kim Jong Il^ in token of their intense loyalty to the great brilliant commander of Songun. Han Tok Su the former chairman of the Central Standing Committee of the General Association of Korean Residents in Japan (Chongryon) presented to Kim Jong Il a poem ^Hymn of loyalty in February^ reflecting the feelings of the officials of Chongryon and other Koreans in Japan toward Kim Jong Il. Kim Il Nam a Korean in Japan presented a handicraft depicting a ship with gold silver and jewels to him. Many Koreans in Japan represented their reverence for him in their gifts to him. Koreans living in China Russia Canada Germany and other parts of the world sent many gifts to him. He received more than 100 gifts from Choe Hong Hui former president of the International Taekwon-Do Federation and Mun Son Myong former president of the World Peace Federation. Jong Ju Yong former honorary chairman of the Hyundai Group of south Korea and his family have kept it as a family tradition and custom to present gifts to Kim Jong Il. Though Kim Jong Il passed away the Korean people and overseas compatriots are still presenting gifts to him in token of their ardent yearning and reverence for him.,Rodong Sinmun,12/18/2019
75041,60th Founding Anniversary of Pedagogical Institute Marked,The Pedagogical Institute celebrated its 60th founding anniversary. President Kim Il Sung established the Pedagogical Institute on Dec. 16 Juche 48 (1959) and led it to accelerate the educational development of the country by fully solving the theoretical and practical problems arising in improving the contents of education and teaching methods as required by the developing times. Chairman Kim Jong Il set forth an idea of putting educational science ahead of educational work made clear the principles and ways to place education on a scientific basis and took measures to lay material and technical foundation for educational science researches. Supreme Leader Kim Jong Un established a unified control and guidance system to ensure that the Pedagogical Institute plays a leading role in bringing about a radical improvement in education in the new century. Under the leadership of the peerlessly great men the Pedagogical Institute has authored and published a lot of books dealing with the originality and validity of the educational policy of the Workers' Party of Korea and the superiority and vitality of the socialist educational system. It has also contributed to making all the people well versed in science and technology by making significant research achievements conducive to the educational development of the country. A meeting took place on Monday to mark the anniversary.,Rodong Sinmun,12/18/2019
75042,Outstanding Leader Who Performed Immortal Feats in Implementing Socialist Cause,Chairman Kim Jong Il is the peerlessly great man who proved the scientific accuracy truth and advantages of socialism in a theoretical and practical way and vigorously accelerated the advance of the world socialist movement under the uplifted banner of Juche-oriented socialism in the difficult years when the world socialist movement suffered serious setbacks. Kim Jong Il dealt a heavy blow to the moves of the imperialists and renegades of socialism through energetic ideological and theoretical activities and saved the socialist movement from frustration with his outstanding leadership. In his immortal classic work 'œAbuses of Socialism Are Intolerable' he brought to light that the imperialists' criticism and abuses of socialism like 'œtotalitarian' 'œbarracks-like' and 'œadministrative commanding' are no more than a fabrication and sophism. He also made public the immortal classic work 'œSocialism Is a Science' to prove the scientific accuracy and truth of socialism and inevitability of its victory with iron theory and thus stamp out all the sophism against socialism made by renegades of the history. He wisely led the work to help progressive political parties of the world strengthen the unity and cooperation for the accomplishment of the socialist cause. He also led the work to make many revolutionary and progressive political parties advance under the uplifted banner of unity. In the stern period when the destiny of the country and people and the destiny of the socialism in the world were at the crossroads he held higher the banner of Songun and won victory after victory in the severe struggle for safeguarding socialism by frustrating vicious challenges of the imperialists. The greatest feats of Kim Jong Il as the defender of socialism and his outstanding greatness lie in the fact that he gave clear answer to the scientific accuracy and truth of socialism and steadily advanced the cause of socialism.,Ri Hyo Jin,12/18/2019
75043,Editorial, Chairman Kim Jong Il performed feats with his ardent love for the country and total dedication to the people's happiness to remain forever in the history of the country. He formulated and systemized the great Kimilsungism through his energetic ideological and theoretical activities and provided a treasured sword for the popular masses' cause of independence by further enriching the treasure house of the Juche idea. He developed the Workers' Party of Korea into the party of the leader both in name and in reality and realized the single-minded unity of the party and the masses by pursuing the noble benevolent politics. The political and military might cemented by Kim Jong Il is the dignity of our state and the strength of the advancing Korean-style socialism. His whole life was the one dedicated to the people and the epic of ardent love consistent with the noble view that calls for living not for today but for tomorrow.,Looking far ahead into the future of the revolution he did everything he could for the country and the people.  He is indeed the great sage of the revolution peerless patriot and eternal leader of our people. ,12/18/2019
75015,Peerlessly Great Man Who Realized Single-hearted Unity of Whole Society,Chairman Kim Jong Il achieved perfectly for the first time in history the single-hearted unity of the whole society which many other politicians failed to do although they eagerly desired. The important part of his feats in achieving the powerful single-hearted unity is that he successfully accomplished the modeling of the whole society after one ideology on the basis of the revolutionary idea of the leader. He made a comprehensive analysis and review of the history of the previous working-class ideology spanning 100 years in his early age and formulated the immortal Juche idea founded by President Kim Il Sung as the unique guiding idea of our era. He continuously developed and enriched the Juche idea as required by the developing era and thus provided firm guarantee for its eternal vitality. Based on this he fully armed all the people with the Juche idea and turned the whole society into a single socio-political organism firmly united around the party and the leader thereby providing the independent powerful motive force of the revolution in which the leader the party and the masses become a harmonious whole. Another important part of his exploits in achieving the powerful single-hearted unity is that he achieved the moral and faithful unity based on loving care and loyalty. He firmly united the entire party and the whole society around the leader on the basis of not only ideology and will but also morality and faith by pursuing the noble politics of loving care for the people the benevolent politics that embodies Kim Il Sung's idea of believing in the people as in heaven and making sincere devotion to the people. Now the single-hearted unity of the DPRK is the revolutionary unity without slightest vacillation in any ordeals and difficulties and an ever-victorious unity being continuously strengthened from generation to generation.,Kim Song Nam,12/17/2019
75016,Floral Basket to Statues of President Kim Il Sung and Chairman Kim Jong Il from Nigerian President,Muhammadu Buhari president of the Federal Republic of Nigeria and commander-in-chief of the Armed Forces sent a floral basket to the statues of President Kim Il Sung and Chairman Kim Jong Il on Mansu Hill on the occasion of the 8th anniversary of the demise of Kim Jong Il. The floral basket was laid before the statues on Monday.,Rodong Sinmun,12/17/2019
75017,Remembrance Concert Given by Art Squad of C. C. Youth League,The Art Squad of the Central Committee of the Youth League gave a remembrance concert at the Central Youth Hall on Monday on the occasion of the 8th anniversary of the demise of Chairman Kim Jong Il. The concert started with narration and song ^Endless Is Our Yearning^. The performers sang the boundless reverence of young vanguards across the country for Kim Jong Il. The dance ^We Will Go to Mt Paektu^ and male solo and chorus ^Let Us Produce Study and Live like the Anti-Japanese Guerrillas^ showed the will of young vanguards across the country to carry on the march that started on Mt Paektu. Instrumental music and song ^We Will Follow You with Single Mind^ and mixed duet and chorus ^Cheers of the People^ reflected the boundless pride and self-importance of holding Supreme Leader Kim Jong Un in high esteem. Among the audience were Choe Hwi vice-chairman of the C. C. the Workers' Party of Korea officials of the youth league teachers and students of Mangyongdae Revolutionary School and Kang Pan Sok Revolutionary School and youth and students in the city.  ,Rodong Sinmun,12/17/2019
75018,Delegation of DPRK Red Cross Society Back Home,A delegation of the DPRK Red Cross Society headed by Paek Yong Ho executive vice-chairman of its Central Committee returned home on Monday after taking part in the 22nd General Assembly and the meeting of the Board of Directors of the International Federation of Red Cross and Red Crescent Societies and the 33rd International Conference of the Red Cross and Red Crescent held in Switzerland.,Rodong Sinmun,12/17/2019
75019,Lao Delegation Arrives,A delegation of the Laos-Korea Friendship Association led by Chairman Pan Noymany arrived in Pyongyang on Monday.  ,Rodong Sinmun,12/17/2019
75020,Remembrance Meetings of Working People's Organizations Held,Remembrance meetings were held by working people's organizations on Monday on the 8th anniversary of demise of Chairman Kim Jong Il. Present at the meetings were Choe Hwi vice-chairman of the Central Committee of the Workers' Party of Korea Ri Il Hwan department director of the C. C. WPK Ju Yong Gil chairman of the Central Committee of the General Federation of Trade Unions of Korea (GFTUK) Jang Chun Sil chairwoman of the Central Committee of the Socialist Women's Union of Korea (SWUK) officials concerned officials and members of the GFTUK and the SWUK and workers. At the remembrance meeting of workers and trade union members held at the Central Hall of Workers the speakers looked back upon the fact that Kim Jong Il continuously made the long journey of love for and devotion to the country and people working heart and soul till the last moment of his revolutionary life. They recollected that Kim Jong Il devoted himself to providing the people with happy and highly civilized life. At the remembrance meeting of officials and members of the women's union held at the Hall of Women the speakers referred to the feats of Kim Jong Il who laid the eternal foundation for the prosperity of the country and happiness of the people. They vowed to hold Kim Jong Il in high esteem as the sun of Juche and remain loyal to the guidance of Supreme Leader Kim Jong Un.,Rodong Sinmun,12/17/2019
75021,Floral Baskets to Statues of President Kim Il Sung and Chairman Kim Jong Il,Floral baskets were sent to the statues of President Kim Il Sung and Chairman Kim Jong Il on Mansu Hill from the family of Zhang Weihua a Chinese anti-Japanese revolutionary martyr the family of Kim Sun Ok who is related to the anti-Japanese revolutionary struggle the Asia-Pacific Regional Committee for Supporting Peaceful Reunification of Korea Yuwen Middle School in Jilin of China the Beijing Chao Ya International Cultural Exchange Center in China the Switzerland-Korea Committee the Japan-DPRK Friendship Kyoto Net for the Promotion of Cultural Scientific and Civilian Exchange Tokyo-Pyongyang Rainbow Bridge of Japan the family of former Japanese Deputy Prime Minister Sin Kanemaru the chairman and the secretary general of the Ecuadorian Committee for Remembering Generalissimo Kim Jong Il the chief of Kim Jong Il Library of Ecuador the president of the International World Group of Italy and the president of the R. S. Royal C. Entertain Co. on the occasion of the 8th anniversary of the demise of Kim Jong Il. The floral baskets were placed at the statues of the great leaders on Monday.,Rodong Sinmun,12/17/2019
75022,Youth and Students Tour Chairman Kim Jong Il's Birthplace and Area of Rimyongsu,Youth and students from across the country making a study tour of the revolutionary battle sites in the area of Mt Paektu visited Chairman Kim Jong Il's birthplace in the Paektusan Secret Camp on Monday. They went round historic relics preserved at the birthplace in deep reverence for Kim Jong Il. On the same day they toured the Sajabong Secret Camp. They walked round the headquarters log cabin the publishing house site of the room for soldiers of the Korean People's Revolutionary Army site of campfire and other places in the camp. On Dec. 14 they toured the area of Rimyongsu. Being briefed on the fact that Kim Jong Il started the study tour of Mt Paektu in June Juche 45 (1956) and made sure that the revolutionary battle sites and revolutionary sites in the area of Mt Paektu turned into the powerful base for education in the revolutionary traditions they toured several places of the Rimyongsu Revolutionary Site. They made the rounds of the site where anti-Japanese war heroine Kim Jong Suk boiled rice and the barked trees bearing slogans at Chongbong and Konchang bivouacs. During the tour they held a meeting to hear impressions of the reminiscences of anti-Japanese guerrillas. They vowed to eternally preserve and glorify the revolutionary traditions of Mt Paektu and become reliable advancing group of the party in the struggle for accomplishing the revolutionary cause of Juche.      ,Rodong Sinmun,12/17/2019
75023,Floral Tribute Paid to Statues of President Kim Il Sung and Chairman Kim Jong Il,Staff members of UN resident coordinator office and missions of UNDP UNICEF United Nations Population Fund FAO WFP and WHO here and Jong Il Sim widow of DPRK Hero An Tong Su Monday visited the statues of President Kim Il Sung and Chairman Kim Jong Il on Mansu Hill on the occasion of the 8th anniversary of the demise of Kim Jong Il. They placed floral baskets before the statues and paid tribute to the great leaders.,Rodong Sinmun,12/17/2019
75024,Supreme Leader Kim Jong Un Sends Congratulations to King of Bahrain,Kim Jong Un chairman of the State Affairs Commission of the Democratic People's Republic of Korea sent a congratulatory message to Hamad Bin Isa al-Khalifa king of Bahrain on Monday. Kim Jong Un in the message extended warm congratulations to the king of Bahrain on behalf of the DPRK government and people on the occasion of the national day of Bahrain and sincerely wished the king good health and happiness and the Bahraini people wellbeing and prosperity. He expressed the belief that the friendly and cooperative relations between the two countries will develop on good terms as required by the new era.,Rodong Sinmun,12/17/2019
75025,Oath-taking Meeting of Youth and Students Held,  Youth and students from across the country had an oath-taking meeting at the plaza before the mosaic of the peerlessly great persons in the Paektusan Secret Camp on Monday on the occasion of the 8th anniversary of the demise of Chairman Kim Jong Il. Present at the meeting were officials of the Kimilsungist-Kimjongilist Youth League and members of the study tour group. The participants laid a floral basket and bouquets and made a bow before the mosaic. Led by Pak Chol Min chairman of the C. C. the youth league they pledged to become genuine Kimilsungists-Kimjongilists who will hold in high esteem President Kim Il Sung and Chairman Kim Jong Il for all ages firmly defend and add eternal luster to the great leaders' idea on the youth movement and their immortal exploits and fully implement the behests of Kim Jong Il without an inch of deflection. They expressed the will to cherish in their minds that loyalty to the Party is the most ardent patriotism and to become an advancing group for implementing the Party's policies to uphold the guidance of Supreme Leader Kim Jong Un in the van. They also vowed to fully demonstrate the militant might and heroic stamina of five million young people of Juche Korea who have nothing impossible in the ongoing all-people all-out death-defying campaign for a decisive advance in the socialist construction fluttering the flag of the youth league.  ,Rodong Sinmun,12/17/2019
75026,Supreme Leader Kim Jong Un Visits Kumsusan Palace of Sun,All the people across the country are extending the highest respects and tribute of the best wishes for immortality to the sacred temple of Juche with ardent yearning after Chairman Kim Jong Il at this time when 8 years have lapsed since his demise. Kim Jong Un chairman of the Workers' Party of Korea chairman of the State Affairs Commission of the Democratic People's Republic of Korea and supreme commander of the armed forces of the DPRK visited the Kumsusan Palace of the Sun. The Supreme Leader of the Party state and armed forces entered the hall where the statues of President Kim Il Sung and Chairman Kim Jong Il stand. A floral basket in the name of the Supreme Leader was laid before the statues. The Supreme Leader together with other visitors paid high tribute to the statues. At the hall where Kim Jong Il lies in state the Supreme Leader made deep bows in token of the highest respect to him who dedicated himself to carrying forward and accomplishing the Juche revolution and achieving the prosperity of all generations to come making selfless and devoted efforts for the country and its people till the last moment of his revolutionary life. Accompanying the Supreme Leader were Choe Ryong Hae member of the Presidium of the Political Bureau of the WPK Central Committee first vice-chairman of the SAC of the DPRK and president of the Presidium of the Supreme People's Assembly and Pak Pong Ju member of the Presidium of the Political Bureau of the WPK Central Committee vice-chairman of the SAC of the DPRK and vice-chairman of the WPK Central Committee. Among the visitors were members of the Political Bureau of the WPK Central Committee including Kim Jae Ryong member of the Political Bureau of the WPK Central Committee member of the SAC of the DPRK and premier of the Cabinet.,Political News Team,12/17/2019
75027,Press Review,Pyongyang** December 17 (KCNA) -- Following are major news items and articles in newspapers of the DPRK on Tuesday:On the occasion of the 8th anniversary of the demise of Chairman ''Kim Jong IlSupreme Leader ''Kim Jong Un together with members of the Political Bureau of the Central Committee of the Workers' Party of Korea visited the Kumsusan Palace of the Sun to pay homage to President ''Kim Il Sung and Chairman ''Kim Jong Il. Editorials and articles praise the revolutionary exploits of ''Kim Jong Il. Floral baskets were sent to the statues of ''Kim Il Sung and ''Kim Jong Il on Mansu Hill from the president of Nigeria** families of overseas Koreans and foreigners related to the revolutionary activities of the great leaders and foreign organizations and figures. Members of the missions of the international bodies here** and the family of DPRK Hero An Tong Su laid floral baskets before the statues of ''Kim Il Sung and ''Kim Jong Il on Mansu Hill. An oath-taking meeting of youth and students from across the country and remembrance meetings of working people's organizations were held.  ''Kim Jong Un sent thanks to the officials and working people for rendering sincere help to the revolutionary relics administration and the major construction projects.  ''Kim Jong Un sent a message of greeting to the king of Bahrain. Mosaics of ''Kim Il Sung and ''Kim Jong Il were erected at different units in South Hamgyong Province. An article says that ''Kim Jong Il received over 39 000 pieces of gifts from Korean people in the north and the south and abroad. Youth and students from across the country making a study tour of the revolutionary battle sites in the area of Mt Paektu visited ''Kim Jong Il's birthplace in the Paektusan Secret Camp and toured the area of Rimyongsu. A meeting was held to mark the 60th founding anniversary of the Pedagogical Institute.,KCNA,12/17/2019
